,mp-8062,mp-7140,mp-568619,mp-11713,mp-7631,mp-9947,mp-570641,mp-567505,mp-570690,mp-568656,mp-624397,mp-1002206,mp-11714
energy,7.514439582824707,7.510368347167969,7.5127458572387695,7.512736797332764,7.512998104095459,7.513208389282227,7.5153727531433105,7.513362884521484,7.514566421508789,7.5127387046813965,7.514908313751221,6.757855415344238,7.512303352355957
band_gap,0.3048591613769531,0.8455414175987244,0.5055837631225586,0.5122972726821899,0.4626612663269043,0.42735445499420166,0.460903525352478,0.40258359909057617,0.6480656862258911,0.5122296810150146,0.570457935333252,0.6392835378646851,0.5810366272926331
shear_modulus,184.28007170727741,178.19577696037828,182.32476445168675,182.2627176746928,182.62278287397322,182.90461946791277,184.7232044685333,183.10263628038996,184.18985381415794,182.26331802618077,184.41193803482648,172.79851529003287,181.64161512662727
fmax,0.4601969091995933,0.9634617713767171,2.382176829056069,2.3904872614355295,2.8687351519983624,3.3221787193831274,0.162191552660635,3.7833561373558977,0.1431034585760377,4.781043947464679,0.25510197574100946,0.08176775629988187,1.9368977639257672
